Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
General CIF Imports Value,62019069,"Men's/boys' anoraks, wind-breakers & sim articles, not k/c, of tex mats (not wool, cotton or mmf), cont under 70% by wt of silk, o/than rec perf out",2022,Value for: dozens,1067508.00,3392468.00,2920318.00,1595300.00,2243651.00,4175932.00,2452801.00,4146553.00,3159198.00,3716853.00,2471839.00,1778817.00
General CIF Imports Value,62022011,"Women's or girls' overcoats, carcoats, capes, cloaks and similar coats, not knitted or crocheted, of wool or fine animal hair",2022,Value for: dozens,5912847.00,4579810.00,3559033.00,4144742.00,7512426.00,11125176.00,18201808.00,28732238.00,27736663.00,23869534.00,14690538.00,12396694.00
General CIF Imports Value,62022019,"Rec perf outwear, women's or girls' padded, sleeveless jackets, not knitted or crocheted, of wool or fine animal hair",2022,Value for: dozens,88170.00,27855.00,8508.00,14941.00,77302.00,46131.00,75791.00,32467.00,184705.00,28160.00,11391.00,33651.00
General CIF Imports Value,62022029,"Rec perf outwear, women's or girls' anoraks, windbreakers and similar articles nesoi, not knitted or crocheted, of wool or fine animal hair",2022,Value for: dozens,27043.00,89585.00,175547.00,236263.00,149430.00,48840.00,66830.00,449825.00,200797.00,252048.00,121651.00,61722.00
General CIF Imports Value,62022035,"Women's or girls' padded, sleeveless jackets, not knitted or crocheted, of wool or fine animal hair, o/than rec perf outwear",2022,Value for: dozens,17252.00,9559.00,17790.00,4851.00,4249.00,46410.00,184870.00,153486.00,87151.00,138257.00,53565.00,20481.00
General CIF Imports Value,62022040,"Women's or girls' anoraks, windbreakers and similar articles nesoi, not knitted or crocheted, of wool or fine animal hair, o/than rec pert outwear",2022,Value for: dozens,877621.00,1273579.00,910796.00,1552001.00,1268387.00,1871360.00,4054840.00,6608906.00,4334729.00,4004009.00,2636800.00,3348835.00
General CIF Imports Value,62023012,"Women's or girls' overcoats, carcoats, etc, not knitted or crocheted, of cotton, containing 15% or more by weight of down, etc",2022,Value for: dozens,184398.00,96901.00,46241.00,7928.00,74517.00,15044.00,129601.00,373146.00,235626.00,60327.00,281935.00,202242.00
General CIF Imports Value,62023020,"Women's or girls' overcoats, carcoats, etc, not knitted or crocheted, of cotton, not containing 15% or more by weight of down, etc",2022,Value for: dozens,8070362.00,6901732.00,6052148.00,3347347.00,3851249.00,6726196.00,9378251.00,12007918.00,6718770.00,5789247.00,5625482.00,7289153.00
General CIF Imports Value,62023030,"Rec perf outwear, women's/girls' anoraks, windbreakers 7 similar articles, not knitt/crochet, cotton, cont. 15% or more by weight of down",2022,Value for: dozens,12592.00,23414.00,11400.00,6576.00,60544.00,13084.00,159494.00,6338.00,111293.00,27521.00,20296.00,1706.00
General CIF Imports Value,62023040,"Rec perf outwear, women's/girls' anoraks, windbreakers and similar articles, not knitted or crocheted, of cotton, nesoi, water resistant",2022,Value for: dozens,95841.00,55656.00,48004.00,61446.00,46151.00,187572.00,501175.00,8058.00,105267.00,134588.00,144062.00,32238.00
General CIF Imports Value,62023050,"Rec perf outwear, women's/girls' anoraks, windbreakers & similar articles, nt knit/crochet, of cotton, nt cont. 15% or more by wt of down, etc",2022,Value for: dozens,708216.00,511912.00,377388.00,891992.00,1054608.00,2446540.00,826509.00,1670216.00,1278992.00,596197.00,950301.00,508360.00
General CIF Imports Value,62023060,"Women's/girls' anoraks, windbreakers & similar articles, not knit/crochet, cotton, cont. 15% or more by weight of down, o/than rec perf outwear",2022,Value for: dozens,214896.00,299911.00,93041.00,108741.00,251854.00,312688.00,712180.00,795249.00,732606.00,1021528.00,328239.00,394469.00
General CIF Imports Value,62023070,"Women's or girls' anoraks, windbreakers and similar articles, not knitted or crocheted, of cotton, nesoi, water resistant, o/than rec perf outwear",2022,Value for: dozens,94833.00,274108.00,155824.00,148770.00,134902.00,637489.00,1056957.00,1085694.00,1280584.00,843514.00,155714.00,236632.00
General CIF Imports Value,62023080,"Women's/girls' anoraks, windbreakers & similar articles, nt knit/crochet, cotton, nt cont. 15% or more by wt of down, etc, o/than rec perf outwear",2022,Value for: dozens,32137137.00,31215304.00,29842969.00,22177957.00,21708907.00,26288442.00,34901578.00,36013856.00,29097243.00,28537735.00,17999393.00,25267172.00
General CIF Imports Value,62024010,"Women's or girls' overcoats, carcoats, etc, not knitted or crocheted, of man-made fibers, containing 15% or more by weight of down, etc",2022,Value for: dozens,4809056.00,1973881.00,1004036.00,1695707.00,4556925.00,6631564.00,11673307.00,21045033.00,18639305.00,19342600.00,10234990.00,6242185.00
General CIF Imports Value,62024015,"Women's or girls' overcoats, carcoats, etc, not knitted or crocheted, of m-m fibers, cont. 36% or more of wool or fine animal hair, nesoi",2022,Value for: dozens,147088.00,103391.00,565593.00,685182.00,1770403.00,3187773.00,4514050.00,7034282.00,4530970.00,2848316.00,1455461.00,483256.00
General CIF Imports Value,62024020,"Women's or girls' overcoats, carcoats, capes, cloaks and similar articles, not knitted or crocheted, of man-made fibers, nesoi",2022,Value for: dozens,9642889.00,7288487.00,5800581.00,4468763.00,6929073.00,12961380.00,25211676.00,39230357.00,37727475.00,27571677.00,14274839.00,11772181.00
General CIF Imports Value,62024025,"Rec perf outwear, women's/girls' anoraks, windbreakers & similar articles, not knit/crochet, of man-made fibers, cont. 15% or more by wt of down, etc",2022,Value for: dozens,421146.00,212122.00,66233.00,106060.00,283276.00,127584.00,2367804.00,2696150.00,2538715.00,2333457.00,1240776.00,515811.00
General CIF Imports Value,62024035,"Rec perf outwear, women's/girls' padded, sleeveless jackets, not knit/crochet, man-made fibers, not cont. 15% or more by weight of down, etc",2022,Value for: dozens,613711.00,177091.00,268272.00,16983.00,151432.00,363580.00,1071568.00,964227.00,825913.00,613168.00,382044.00,243531.00
General CIF Imports Value,62024040,"Rec perf outwear, women's/girls' anoraks, windbreakers, etc, nt knit/crochet, manmade fibers, cont. 36% or more of wool or fine animal hair, nesoi",2022,Value for: dozens,50686.00,35873.00,6669.00,10250.00,17425.00,5854.00,150308.00,301312.00,154899.00,114310.00,54519.00,15078.00
General CIF Imports Value,62024045,"Rec perf outwear, women's/girls' anoraks, windbreakers & similar articles, not knit/crochet, manmade fibers, nesoi, water resistant",2022,Value for: dozens,2081573.00,1987962.00,2443358.00,804767.00,2819854.00,2609308.00,3993749.00,9725192.00,6927797.00,6237156.00,3504586.00,2793278.00
General CIF Imports Value,62024050,"Rec perf outwear, women's/girls' anoraks, windbreakers & similar articles, not knitted or crocheted, of man-made fibers, nesoi",2022,Value for: dozens,419800.00,591207.00,709885.00,663823.00,813510.00,919220.00,1726039.00,2496189.00,2706823.00,2148592.00,1442018.00,927956.00
General CIF Imports Value,62024055,"Women's/girls' anoraks, windbreakers & like articles, not knit/crochet, man-made fibers, cont. 15% or more by wt of down, etc, o/than rec perf outwear",2022,Value for: dozens,13450715.00,4960921.00,3840704.00,5528549.00,10085528.00,24572418.00,31287939.00,45043181.00,42168817.00,38079864.00,25393478.00,14118397.00
General CIF Imports Value,62024060,"Women's/girls' padded, sleeveless jackets, not knit/crochet, man-made fibers, not cont. 15% or more by wt of down, etc, o/than rec perf outwear",2022,Value for: dozens,3127028.00,3364917.00,3010854.00,1768471.00,6125138.00,7007350.00,16380890.00,21777585.00,16337750.00,8275881.00,5414761.00,5796645.00
General CIF Imports Value,62024065,"Women's/girls' anoraks, windbreakers, etc, nt knit/crochet, mm fibers, cont. 36% or more wool or fine animal hair, nesoi, o/than rec perf outwear",2022,Value for: dozens,148824.00,101326.00,136398.00,114004.00,244014.00,648599.00,817500.00,568459.00,856038.00,1461620.00,365663.00,306087.00
General CIF Imports Value,62024070,"Women's/girls' anoraks, windbreakers & similar articles, not knit/crochet, of manmade fibers, nesoi, water resistant, o/than rec perf outwear",2022,Value for: dozens,31401855.00,22377028.00,29202583.00,18698774.00,27373651.00,69820860.00,128837518.00,135365873.00,118504657.00,71179522.00,30647648.00,37641383.00
General CIF Imports Value,62024075,"Women's or girls' anoraks, windbreakers and similar articles, not knitted or crocheted, of man-made fibers, nesoi, o/than rec perf outwear",2022,Value for: dozens,18677117.00,14192881.00,16262700.00,12131048.00,15956734.00,22540072.00,30172927.00,45319400.00,39149871.00,30941602.00,20960802.00,17948229.00
General CIF Imports Value,62029019,"Women's or girls' overcoats, carcoats, capes, cloaks & sim coats, of tex mats (except wool, cotton or mmf), con 70% or more wt silk, not k/c",2022,Value for: dozens,226757.00,478327.00,479693.00,461220.00,345940.00,264710.00,332166.00,184696.00,542286.00,455994.00,463829.00,306649.00
General CIF Imports Value,62029029,"Women's or girls' overcoats, carcoats, capes, cloaks, & sim coats, of tex mats (except wool, cotton or mmf), cont under 70% by wt silk, not k/c",2022,Value for: dozens,752535.00,1198074.00,539961.00,614721.00,1010497.00,1655039.00,3152372.00,2181010.00,1648663.00,1251895.00,961490.00,1264347.00
General CIF Imports Value,62029039,"Rec perf outwear, women's/girls' anoraks, wind-breakers & similar articles, not k/c, tex mats (not wool, cotton or mmf), cont 70% or more by wt silk",2022,Value for: dozens,11251.00,3488.00,4139.00,6644.00,16550.00,4032.00,0.00,0.00,120983.00,6481.00,1925.00,3078.00
General CIF Imports Value,62029049,"Rec perf outwear, women's/girls' anoraks, wind-breakers & similar articles, not k/c, tex mats (not wool, cotton or mmf), cont < 70% by wt of silk",2022,Value for: dozens,208697.00,491539.00,162504.00,121093.00,146653.00,141203.00,565800.00,352654.00,701449.00,466392.00,331952.00,522250.00
General CIF Imports Value,62029059,"Women's/girls' anoraks, wind-breakers & sim articles, not k/c, tex mats (not wool, cotton or mmf), cont 70% or more by wt silk, o/than rec perf out",2022,Value for: dozens,84234.00,181186.00,339393.00,321532.00,247029.00,228455.00,232955.00,93392.00,85720.00,98473.00,93622.00,181746.00
General CIF Imports Value,62029069,"Women's/girls' anoraks, wind-breakers & sim articles, not k/c, of tex mats (not wool, cotton or mmf), cont < 70% by wt of silk, o/than rec perf out",2022,Value for: dozens,1522685.00,3218574.00,3287341.00,2509677.00,2406189.00,2121754.00,3980231.00,3768846.00,4695879.00,3786277.00,1727964.00,2319861.00
General CIF Imports Value,62031115,"Men's/boys' suits of wool, not knitted or crocheted, 30% or more of silk or silk waste, of wool yarn w/avg fiber diameter 18.5 micron or <",2022,Value for: number,109853.00,277261.00,119083.00,93496.00,135547.00,81036.00,89906.00,44703.00,57727.00,200722.00,104463.00,442021.00
General CIF Imports Value,62031130,"Men's or boys' suits of wool or fine animal hair, not knitted or crocheted, containing 30 percent or more of silk or silk waste, nesoi",2022,Value for: number,531838.00,633592.00,197094.00,500477.00,750681.00,731209.00,342291.00,322705.00,131812.00,174294.00,342241.00,191515.00
General CIF Imports Value,62031160,"Men's or boys' suits of wool, not knitted or crocheted, nesoi, of wool yarn with average fiber diameter of 18.5 micron or less",2022,Value for: number,3526258.00,6687162.00,9087351.00,8121965.00,12355640.00,9447909.00,11141572.00,8574207.00,9191615.00,8227340.00,9833316.00,6463647.00
General CIF Imports Value,62031190,"Men's or boys' suits of wool or fine animal hair, not knitted or crocheted, nesoi",2022,Value for: number,10413304.00,13066668.00,16172112.00,12041474.00,17525529.00,16492038.00,13596154.00,16552503.00,17485394.00,16449186.00,18805015.00,12771109.00
General CIF Imports Value,62031210,"Men's or boys' suits, of synthetic fibers, not knitted or crocheted, containing 36 percent or more by weight of wool or fine animal hair",2022,Value for: number,203445.00,174313.00,21005.00,12532.00,96011.00,16838.00,336033.00,265294.00,24525.00,159072.00,249038.00,43342.00
General CIF Imports Value,62031220,"Men's or boys' suits, of synthetic fibers, under 36% by weight of wool, not knitted or crocheted",2022,Value for: number,3907383.00,5212056.00,5380461.00,4452526.00,5046489.00,7121872.00,6152235.00,6260555.00,6144798.00,7096626.00,8264317.00,5355062.00
General CIF Imports Value,62031910,"Men's or boys' suits, not knitted or crocheted, of cotton",2022,Value for: dozens,432406.00,451907.00,1063279.00,354974.00,640608.00,679280.00,349936.00,469646.00,166309.00,349418.00,568852.00,773628.00
General CIF Imports Value,62031920,"Men's or boys' suits, of artificial fibers, not knitted or crocheted, containing 36 percent or more of wool or fine animal hair",2022,Value for: number,691.00,526.00,18184.00,7052.00,48490.00,88157.00,80112.00,22302.00,22213.00,35737.00,3072.00,5908.00
General CIF Imports Value,62031930,"Men's or boys' suits, of artificial fibers, nesoi, not knitted or crocheted",2022,Value for: number,575166.00,280176.00,437505.00,396288.00,598113.00,554553.00,434064.00,770049.00,1068745.00,1132051.00,966904.00,527564.00
General CIF Imports Value,62031950,"Men's or boys' suits, of textile mats(except wool, cotton or mmf), containing 70% or more by weight of silk or silk waste, not knit or croch",2022,Value for: number,26446.00,48342.00,122803.00,65063.00,114712.00,125347.00,70486.00,41189.00,55261.00,5703.00,53502.00,37781.00
General CIF Imports Value,62031990,"Men's or boys' suits, of textile mats(except wool, cotton or mmf), containing under 70% by weight of silk or silk waste, not knit or croch",2022,Value for: dozens,8610.00,77490.00,131091.00,213981.00,129222.00,40160.00,14986.00,14010.00,46864.00,17976.00,28281.00,3346.00
General CIF Imports Value,62031990,"Men's or boys' suits, of textile mats(except wool, cotton or mmf), containing under 70% by weight of silk or silk waste, not knit or croch",2022,Value for: number,671715.00,1209637.00,1286035.00,937965.00,786850.00,772834.00,1121578.00,558027.00,916303.00,905843.00,566414.00,787238.00
General CIF Imports Value,62032210,"Men's or boys' judo, karate and other oriental martial arts uniforms, not knitted or crocheted, of cotton",2022,Value for: dozens,804500.00,1032488.00,1838510.00,1739322.00,1350106.00,1433129.00,854181.00,1205394.00,722543.00,962447.00,1361870.00,831931.00
General CIF Imports Value,62032230,"Men's or boys' ensembles, not knitted or crocheted, of cotton, other than judo, karate and other oriental martial arts uniforms",2022,Value for: dozens,0.00,852.00,2084.00,0.00,2616.00,1496.00,0.00,0.00,0.00,0.00,10446.00,246638.00
General CIF Imports Value,62032300,"Men's or boys' ensembles, not knitted or crocheted, of synthetic fibers",2022,Value for: dozens,0.00,0.00,50320.00,67019.00,127486.00,139653.00,79328.00,19258.00,1514531.00,58170.00,35377.00,4642.00
