Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December
General CIF Imports Value,03021900,"Salmonidae other than trout or Pacific, Atlantic & Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers & roes",2023,Value for: kilograms,927021.00,1188858.00,1300025.00,938487.00,494307.00,422632.00,431445.00,747810.00,438445.00,538288.00,837704.00,463631.00
General CIF Imports Value,03022100,"Halibut and Greenland turbot, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,9721952.00,9593890.00,11820516.00,16725761.00,13973858.00,16548783.00,16857972.00,17880230.00,15312712.00,14653393.00,10094209.00,8425513.00
General CIF Imports Value,03022300,"Sole, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,620172.00,698170.00,668861.00,655328.00,629903.00,496777.00,578004.00,515672.00,617168.00,595643.00,775717.00,902196.00
General CIF Imports Value,03022400,Turbots,2023,Value for: kilograms,109403.00,99290.00,131705.00,94414.00,114092.00,164648.00,210701.00,150166.00,185144.00,95416.00,144148.00,270736.00
General CIF Imports Value,03022901,"Flat fish, nesoi, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,635477.00,644471.00,697669.00,563207.00,637492.00,495632.00,537718.00,624521.00,440336.00,362325.00,442306.00,513346.00
General CIF Imports Value,03023100,"Albacore or longfinned tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,396767.00,309937.00,329407.00,354345.00,352296.00,284042.00,351831.00,253462.00,388621.00,267640.00,203203.00,217881.00
General CIF Imports Value,03023200,"Yellowfin tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,14213404.00,14463698.00,17702119.00,16211137.00,17109175.00,14963485.00,15678128.00,15743849.00,12808049.00,12152150.00,10969171.00,13524772.00
General CIF Imports Value,03023300,"Skipjack or stripe-bellied bonito, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,0.00,5233.00,2463.00,0.00,0.00,0.00,0.00,0.00,0.00,4766.00,0.00,0.00
General CIF Imports Value,03023400,"Bigeye tunas (Thunnas obesus), fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,4004082.00,3553311.00,3989468.00,3674718.00,3851634.00,5102587.00,5088779.00,5692686.00,4628109.00,4805246.00,5344342.00,4652180.00
General CIF Imports Value,03023501,"Atlantic & Pacific bluefin tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,10961486.00,9618634.00,10345495.00,11336295.00,12277520.00,10867382.00,11343465.00,10699362.00,9879700.00,11004236.00,10789090.00,12281883.00
General CIF Imports Value,03023600,"Southern bluefin tunas (Thunnas maccoyii), fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,0.00,26004.00,210432.00,153032.00,212570.00,1369358.00,2046878.00,1145219.00,537919.00,147184.00,37363.00,6124.00
General CIF Imports Value,03023902,"Tunas not elsewhere specified or included, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,5249.00,0.00,0.00,0.00,0.00,0.00,3148.00,0.00,12962.00,0.00,0.00,0.00
General CIF Imports Value,03024100,"Herrings, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,0.00,9545.00,3291.00,0.00,0.00,2957.00,0.00,0.00,0.00,0.00,3110.00,0.00
General CIF Imports Value,03024200,"Anchovies, excl. fillets, livers & roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2023,Value for: kilograms,9749.00,10891.00,221211.00,384547.00,134032.00,130074.00,166317.00,253792.00,53891.00,2061.00,207900.00,57551.00
General CIF Imports Value,03024300,"Sardines, sardinella, brisling or sprats, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,4513.00,5194.00,14556.00,4957.00,2244.00,0.00,6481.00,0.00,27802.00,0.00,12126.00,14386.00
General CIF Imports Value,03024400,"Mackerel, excl. fillets, livers & roes, fresh or chilled",2023,Value for: kilograms,211261.00,27159.00,219629.00,66203.00,116622.00,37740.00,71873.00,45621.00,46736.00,34425.00,77775.00,241848.00
General CIF Imports Value,03024511,"Jack & horse mackerel, excl. fillets, livers & roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2023,Value for: kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2842.00,4748.00,8253.00,2830.00,0.00
General CIF Imports Value,03024550,"Jack & horse mackerel excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers > 6.8 kg",2023,Value for: kilograms,933633.00,721037.00,769557.00,697756.00,828483.00,674597.00,608541.00,706455.00,693073.00,609315.00,549341.00,677403.00
General CIF Imports Value,03024650,"Cobia, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,Value for: kilograms,21935.00,18938.00,133614.00,114349.00,71627.00,121302.00,104700.00,138718.00,151853.00,133638.00,182433.00,205104.00
General CIF Imports Value,03024700,"Swordfish, fresh or chilled, excluding livers and roes",2023,Value for: kilograms,3208670.00,3704112.00,3363905.00,5486592.00,5153626.00,6583108.00,6943054.00,10147121.00,7255544.00,6675214.00,4013349.00,3481069.00
General CIF Imports Value,03024900,"Herrings, anchovies, sardines, nesoi",2023,Value for: kilograms,28145.00,33343.00,59939.00,63879.00,63935.00,32103.00,19490.00,13897.00,2682.00,3080.00,9680.00,13986.00
General CIF Imports Value,03025100,"Cod, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,917068.00,1019614.00,488709.00,465995.00,562040.00,611350.00,604215.00,1023048.00,775995.00,738539.00,547472.00,438361.00
General CIF Imports Value,03025200,"Haddock, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,177618.00,270274.00,600146.00,248813.00,268494.00,49864.00,53688.00,244396.00,420956.00,433377.00,173884.00,426905.00
General CIF Imports Value,03025300,"Coalfish, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,40944.00,15560.00,3244.00,3109.00,0.00,0.00,0.00,0.00,0.00,0.00,79500.00,0.00
General CIF Imports Value,03025450,"Hake,excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,Value for: kilograms,445602.00,525720.00,467694.00,441544.00,483597.00,436984.00,329308.00,202321.00,228581.00,142444.00,166067.00,213432.00
General CIF Imports Value,03025550,"Alaska pollack excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,Value for: kilograms,0.00,57100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,03025911,"Bregmacerotidae et al fish, nesoi, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing < 6.8 kg",2023,Value for: kilograms,0.00,0.00,0.00,0.00,0.00,0.00,28050.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,03025950,"Bregmacerotidae fish, etc. excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers > 6.8 kg",2023,Value for: kilograms,41583.00,208500.00,287162.00,297849.00,268607.00,334714.00,239383.00,173090.00,178431.00,101155.00,23736.00,132037.00
General CIF Imports Value,03027111,"Tilapias, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2023,Value for: kilograms,3030135.00,2763219.00,3233664.00,3470102.00,2863221.00,2767251.00,2924919.00,3324497.00,3016128.00,2801852.00,2470389.00,2899196.00
General CIF Imports Value,03027150,"Tilapias, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,Value for: kilograms,124582.00,56586.00,126414.00,74940.00,22370.00,3587.00,12138.00,0.00,73257.00,148305.00,206418.00,75914.00
General CIF Imports Value,03027350,"Carp excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,Value for: kilograms,0.00,0.00,7705.00,0.00,0.00,0.00,0.00,17859.00,0.00,0.00,0.00,0.00
General CIF Imports Value,03027400,"Eels, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,42631.00,56882.00,45631.00,58198.00,61111.00,48304.00,40358.00,50248.00,49773.00,45644.00,66413.00,47287.00
General CIF Imports Value,03027950,"Fish beginning 0302.7, nesoi, excl. fillets, livers & roes, fresh or chilled,not scaled,or scaled in containers>6.8 kg",2023,Value for: kilograms,4050.00,0.00,0.00,0.00,0.00,0.00,12586.00,5342.00,2805.00,0.00,0.00,2805.00
General CIF Imports Value,03028100,"Dogfish and other sharks, fresh or chilled, excluding fillets, livers, roes and fish meat of 0304",2023,Value for: kilograms,0.00,0.00,9411.00,2883.00,0.00,0.00,0.00,0.00,0.00,0.00,2475.00,3125.00
General CIF Imports Value,03028200,"Rays & skates, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,Value for: kilograms,14221.00,4027.00,2245.00,8515.00,2129.00,0.00,6111.00,6127.00,6545.00,4670.00,16389.00,2585.00
General CIF Imports Value,03028300,"Toothfish excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,Value for: kilograms,268943.00,280105.00,460618.00,446862.00,339264.00,351951.00,213546.00,273352.00,0.00,0.00,0.00,423671.00
General CIF Imports Value,03028411,"Seabass, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents 6.8 kg or less",2023,Value for: kilograms,51047.00,36672.00,25746.00,43456.00,50674.00,43659.00,61620.00,51922.00,37861.00,32234.00,65496.00,92361.00
General CIF Imports Value,03028450,"Seabass, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,Value for: kilograms,13703654.00,13533601.00,14288306.00,13752307.00,14131235.00,12477245.00,12737033.00,12639480.00,12108493.00,12856236.00,11556601.00,13740643.00
General CIF Imports Value,03028511,"Seabream, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents 6.8 kg or less",2023,Value for: kilograms,30728.00,36096.00,42811.00,22311.00,22296.00,13446.00,12687.00,17729.00,16080.00,19481.00,19948.00,54536.00
General CIF Imports Value,03028550,"Seabream, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,Value for: kilograms,2096694.00,2234416.00,2381977.00,2069244.00,1957772.00,1790624.00,1785045.00,1861641.00,1645075.00,1662679.00,1593420.00,2199584.00
General CIF Imports Value,03028911,"Fish, nesoi, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents 6.8 kg or less",2023,Value for: kilograms,2812.00,3343.00,13685.00,11186.00,14283.00,7961.00,13227.00,5670.00,3504.00,13118.00,8424.00,19847.00
General CIF Imports Value,03028950,"Fish, nesoi, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,Value for: kilograms,31722737.00,33239160.00,37373571.00,36227842.00,33672409.00,32216231.00,33177140.00,34254312.00,30599127.00,31159376.00,28913312.00,30054716.00
General CIF Imports Value,03029140,"Mullet and other fish liver and roes, fresh or chilled",2023,Value for: kilograms,141909.00,148304.00,34330.00,179697.00,104840.00,101298.00,141227.00,97933.00,120423.00,43819.00,208097.00,177411.00
General CIF Imports Value,03029900,"Other fish, fresh or chilled, nesoi",2023,Value for: kilograms,392715.00,414124.00,721539.00,437644.00,612520.00,387445.00,496075.00,389418.00,417293.00,340576.00,469038.00,502569.00
General CIF Imports Value,03031100,"Sockeye salmon (red salmon) (Orncorhynchus nerka), frozen, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,110695.00,272430.00,818608.00,43608.00,956907.00,16278.00,24050.00,0.00,326261.00,169574.00,528648.00,84995.00
General CIF Imports Value,03031200,"Pacific salmon, other than sockeye, frozen, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,2013829.00,876719.00,1230054.00,1173430.00,863703.00,807010.00,1137201.00,645225.00,739749.00,1672240.00,1462864.00,4570558.00
General CIF Imports Value,03031300,"Atlantic salmon and Danube salmon, frozen, excluding livers and roes",2023,Value for: kilograms,2178371.00,541269.00,2178739.00,1820092.00,936292.00,1758995.00,1234555.00,1179416.00,1614754.00,1843698.00,1694188.00,1581933.00
General CIF Imports Value,03031400,"Trout, frozen, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,578451.00,335512.00,794081.00,439769.00,443750.00,550520.00,167202.00,973058.00,500767.00,275275.00,712231.00,322185.00
General CIF Imports Value,03031901,"Salmonidae, other than trout or Atlantic and Danube salmon, nesoi, frozen, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,0.00,2748.00,137652.00,116422.00,25332.00,0.00,2395.00,98463.00,133408.00,0.00,355476.00,0.00
General CIF Imports Value,03032300,"Tilapias, frozen, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,9972048.00,5883433.00,5641437.00,5248554.00,7162577.00,8456746.00,7062194.00,8578364.00,7425953.00,6931206.00,4930579.00,8310605.00
General CIF Imports Value,03032400,"Catfish, frozen, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,1411300.00,1054852.00,792261.00,1008149.00,1015306.00,1009914.00,898232.00,908382.00,1031818.00,1299486.00,1225497.00,1065910.00
General CIF Imports Value,03032501,"Carp, frozen excluding fillets, livers and roes",2023,Value for: kilograms,250378.00,472665.00,215379.00,272956.00,885434.00,637440.00,801864.00,1319335.00,725475.00,597858.00,401854.00,875421.00
General CIF Imports Value,03032600,"Eels, frozen, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,92323.00,11413.00,33874.00,48141.00,170884.00,82054.00,197132.00,27175.00,131187.00,273374.00,208893.00,35314.00
General CIF Imports Value,03032901,"Other fish in 0303.2 grouping nesoi, frozen, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,103460.00,26362.00,153135.00,187444.00,16861.00,0.00,106410.00,262308.00,15852.00,0.00,25031.00,12605.00
General CIF Imports Value,03033100,"Halibut and Greenland turbot, frozen, excluding fillets, other meat portions & livers and roes",2023,Value for: kilograms,1081450.00,741048.00,353324.00,213725.00,641655.00,264156.00,1193197.00,2423703.00,2293056.00,1437808.00,1805207.00,1596122.00
General CIF Imports Value,03033200,"Plaice, frozen, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,0.00,0.00,0.00,0.00,0.00,0.00,26435.00,0.00,0.00,0.00,0.00,0.00
General CIF Imports Value,03033300,"Sole, frozen, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,1068886.00,1251621.00,1032480.00,703315.00,1425129.00,1143275.00,642899.00,1085022.00,1210137.00,1738965.00,1097016.00,1205910.00
General CIF Imports Value,03033400,"Turbots, frozen, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,56245.00,54745.00,121734.00,69244.00,49355.00,19605.00,8847.00,0.00,0.00,0.00,5806.00,0.00
General CIF Imports Value,03033901,"Flat fish, other than halibut, Greenland turbot, plaice and sole, frozen, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,337218.00,367925.00,636239.00,659657.00,623801.00,624347.00,723784.00,882631.00,158352.00,499494.00,314621.00,141192.00
General CIF Imports Value,03034100,"Albacore or longfinned tunas, frozen, excluding fillets, other meat portions, livers and roes",2023,Value for: kilograms,329480.00,319801.00,225727.00,379191.00,506863.00,370518.00,124381.00,418115.00,315730.00,152587.00,111068.00,37149.00
